fips,state_abbr,county_name,park_access_pct,life_expectancy,inactivity_chk,smoking_chk,year
24033,MD,Prince George's County,39.800000000000004,77.87143596,23.7,,2024
24035,MD,Queen Anne's County,35.0,79.525636057,19.5,,2024
24037,MD,St. Mary's County,35.6,77.478809892,21.099999999999998,,2024
24039,MD,Somerset County,46.7,74.672898366,28.799999999999997,,2024
24041,MD,Talbot County,34.1,78.878143198,19.5,,2024
24043,MD,Washington County,39.6,75.053522482,25.900000000000002,,2024
24045,MD,Wicomico County,37.6,75.031210603,27.0,,2024
24047,MD,Worcester County,37.7,79.133439371,21.0,,2024
24510,MD,Baltimore city,36.5,71.030060141,27.500000000000004,,2024
25001,MA,Barnstable County,28.9,79.472413649,17.7,,2024
25003,MA,Berkshire County,31.3,77.334638746,20.8,,2024
25005,MA,Bristol County,30.099999999999998,77.718008916,26.6,,2024
25007,MA,Dukes County,27.6,82.126626699,18.099999999999998,,2024
25009,MA,Essex County,30.099999999999998,79.70932155,22.400000000000002,,2024
25011,MA,Franklin County,27.800000000000004,79.663368506,19.8,,2024
25013,MA,Hampden County,35.8,76.883803005,27.1,,2024
25015,MA,Hampshire County,26.400000000000002,80.276334818,19.2,,2024
25017,MA,Middlesex County,23.400000000000002,81.702078764,17.599999999999998,,2024
25019,MA,Nantucket County,27.3,83.151062438,18.099999999999998,,2024
25021,MA,Norfolk County,24.7,81.270371299,18.0,,2024
25023,MA,Plymouth County,28.799999999999997,79.042640516,19.0,,2024
25025,MA,Suffolk County,25.4,80.400563805,24.2,,2024
25027,MA,Worcester County,31.2,79.010852649,20.599999999999998,,2024
26001,MI,Alcona County,35.9,75.377034842,23.200000000000003,,2024
26003,MI,Alger County,36.3,79.514772579,24.2,,2024
26005,MI,Allegan County,38.1,77.639431904,23.799999999999997,,2024
26007,MI,Alpena County,40.6,77.216394271,23.799999999999997,,2024
26009,MI,Antrim County,35.6,79.484356126,21.0,,2024
26011,MI,Arenac County,37.9,75.175292741,24.3,,2024
26013,MI,Baraga County,39.300000000000004,76.019859185,25.0,,2024
26015,MI,Barry County,36.7,78.139567855,21.3,,2024
26017,MI,Bay County,38.800000000000004,75.251932958,23.200000000000003,,2024
26019,MI,Benzie County,33.7,77.595624844,21.3,,2024
26021,MI,Berrien County,37.1,76.908521416,23.0,,2024
26023,MI,Branch County,40.2,76.121142092,25.8,,2024
26025,MI,Calhoun County,39.900000000000006,74.353986657,25.4,,2024
26027,MI,Cass County,36.7,76.815868806,22.7,,2024
26029,MI,Charlevoix County,32.9,78.352307173,19.7,,2024
26031,MI,Cheboygan County,33.5,75.829119982,23.1,,2024
26033,MI,Chippewa County,40.1,77.919921801,24.2,,2024
26035,MI,Clare County,37.4,73.297122456,26.400000000000002,,2024
26037,MI,Clinton County,38.0,80.094745247,19.1,,2024
26039,MI,Crawford County,37.6,76.498593348,23.1,,2024
26041,MI,Delta County,37.1,76.485647336,22.5,,2024
26043,MI,Dickinson County,35.3,77.233230584,20.599999999999998,,2024
26045,MI,Eaton County,34.4,77.588240985,20.0,,2024
26047,MI,Emmet County,32.800000000000004,79.098440737,19.1,,2024
26049,MI,Genesee County,42.4,73.894392994,25.8,,2024
26051,MI,Gladwin County,38.2,74.104934279,25.4,,2024
26053,MI,Gogebic County,34.4,76.609815218,23.5,,2024
26055,MI,Grand Traverse County,29.799999999999997,79.149590491,18.0,,2024
26057,MI,Gratiot County,37.1,76.064770612,25.3,,2024
26059,MI,Hillsdale County,38.4,75.587732278,25.2,,2024
26061,MI,Houghton County,35.4,77.98089209,23.1,,2024
26063,MI,Huron County,38.800000000000004,76.932503356,23.3,,2024
26065,MI,Ingham County,36.8,76.090478519,21.3,,2024
26067,MI,Ionia County,36.3,77.840425502,23.799999999999997,,2024
26069,MI,Iosco County,39.1,73.828906734,26.1,,2024
26071,MI,Iron County,35.3,74.584610273,24.5,,2024
26073,MI,Isabella County,39.900000000000006,76.194183517,25.5,,2024
26075,MI,Jackson County,35.8,75.353671072,22.6,,2024
26077,MI,Kalamazoo County,34.9,77.668107799,19.6,,2024
26079,MI,Kalkaska County,38.4,75.371612677,24.9,,2024
26081,MI,Kent County,31.6,78.69839063,21.0,,2024
26083,MI,Keweenaw County,33.4,76.981669373,18.4,,2024
26085,MI,Lake County,40.1,75.196335713,29.599999999999998,,2024
26087,MI,Lapeer County,36.9,76.024811171,22.6,,2024
26089,MI,Leelanau County,32.7,81.667374557,17.2,,2024
26091,MI,Lenawee County,35.199999999999996,76.652137548,23.5,,2024
26093,MI,Livingston County,29.7,80.008107941,16.8,,2024
26095,MI,Luce County,39.1,75.556221248,24.7,,2024
26097,MI,Mackinac County,36.7,77.749136264,24.0,,2024
26099,MI,Macomb County,37.6,76.54673684,22.7,,2024
26101,MI,Manistee County,33.6,76.244912799,22.400000000000002,,2024
26103,MI,Marquette County,34.1,77.947412934,19.7,,2024
26105,MI,Mason County,37.5,77.124646946,23.9,,2024
26107,MI,Mecosta County,35.099999999999994,76.993880431,23.599999999999998,,2024
26109,MI,Menominee County,37.1,78.126232598,23.1,,2024
26111,MI,Midland County,33.5,79.518414719,19.6,,2024
26113,MI,Missaukee County,39.2,77.319574215,25.2,,2024
26115,MI,Monroe County,40.699999999999996,76.615026515,27.0,,2024
26117,MI,Montcalm County,37.0,76.144433732,24.7,,2024
26119,MI,Montmorency County,36.5,73.974836147,25.3,,2024
26121,MI,Muskegon County,42.0,75.611558045,22.900000000000002,,2024
26123,MI,Newaygo County,39.300000000000004,76.493251035,25.5,,2024
26125,MI,Oakland County,29.7,79.373909363,18.099999999999998,,2024
26127,MI,Oceana County,36.1,77.132216197,25.4,,2024
26129,MI,Ogemaw County,38.3,74.426249868,26.700000000000003,,2024
26131,MI,Ontonagon County,38.6,75.385677661,23.7,,2024
26133,MI,Osceola County,37.0,77.638008795,24.9,,2024
26135,MI,Oscoda County,36.1,73.82643104,25.8,,2024
26137,MI,Otsego County,34.699999999999996,76.632279075,21.8,,2024
26139,MI,Ottawa County,33.1,80.540637336,18.4,,2024
26141,MI,Presque Isle County,37.9,78.17747864,23.599999999999998,,2024
26143,MI,Roscommon County,36.3,74.00462313,24.8,,2024
26145,MI,Saginaw County,42.6,75.33009919,24.9,,2024
26147,MI,St. Clair County,35.6,75.134391797,23.3,,2024
26149,MI,St. Joseph County,38.5,75.159663031,26.1,,2024
26151,MI,Sanilac County,35.5,75.905978638,25.5,,2024
26153,MI,Schoolcraft County,38.7,77.29140922,25.1,,2024
26155,MI,Shiawassee County,35.5,76.552112831,23.799999999999997,,2024
26157,MI,Tuscola County,41.099999999999994,75.301799301,23.599999999999998,,2024
26159,MI,Van Buren County,37.1,76.106205724,24.0,,2024
26161,MI,Washtenaw County,28.7,80.448581141,15.8,,2024
26163,MI,Wayne County,36.8,73.435638109,27.500000000000004,,2024
26165,MI,Wexford County,36.1,75.409021003,22.6,,2024
27001,MN,Aitkin County,37.8,78.161653095,24.5,,2024
27003,MN,Anoka County,35.3,80.274206806,20.9,,2024
27005,MN,Becker County,42.0,76.842423859,22.6,,2024
27007,MN,Beltrami County,33.2,75.089173107,23.5,,2024
27009,MN,Benton County,39.7,77.689185938,21.9,,2024
27011,MN,Big Stone County,38.0,77.978441805,23.9,,2024
27013,MN,Blue Earth County,36.3,79.73406027,20.5,,2024
27015,MN,Brown County,35.8,79.368993235,21.2,,2024
27017,MN,Carlton County,40.2,77.278860244,21.8,,2024
27019,MN,Carver County,31.2,82.505902946,17.1,,2024
27021,MN,Cass County,36.3,75.791365233,24.4,,2024
27023,MN,Chippewa County,38.4,76.99073473,24.8,,2024
27025,MN,Chisago County,36.1,79.305855329,20.8,,2024
27027,MN,Clay County,35.4,78.903928861,21.4,,2024
27029,MN,Clearwater County,37.4,75.191075099,24.9,,2024
27031,MN,Cook County,31.2,83.210574439,19.0,,2024
27033,MN,Cottonwood County,37.5,77.867670391,25.3,,2024
27035,MN,Crow Wing County,31.6,79.035355387,22.1,,2024
27037,MN,Dakota County,32.1,81.113850639,18.4,,2024
27039,MN,Dodge County,35.6,80.757658107,19.900000000000002,,2024
27041,MN,Douglas County,37.3,79.338460737,21.8,,2024
27043,MN,Faribault County,38.7,78.663509277,25.0,,2024
27045,MN,Fillmore County,33.800000000000004,79.931688912,21.8,,2024
27047,MN,Freeborn County,36.4,79.632235606,26.1,,2024
27049,MN,Goodhue County,37.4,78.661635632,22.6,,2024
27051,MN,Grant County,37.0,78.708923798,23.9,,2024
27053,MN,Hennepin County,27.700000000000003,79.885743728,17.599999999999998,,2024
27055,MN,Houston County,34.8,81.368933233,20.0,,2024
27057,MN,Hubbard County,36.4,79.997100905,20.200000000000003,,2024
27059,MN,Isanti County,33.2,78.849263206,22.1,,2024
27061,MN,Itasca County,40.5,77.074502143,21.6,,2024
27063,MN,Jackson County,35.099999999999994,79.528326069,23.1,,2024
27065,MN,Kanabec County,39.5,77.200852371,24.2,,2024
27067,MN,Kandiyohi County,36.5,80.325691158,22.7,,2024
27069,MN,Kittson County,35.8,76.363279942,21.5,,2024
27071,MN,Koochiching County,35.699999999999996,78.618447182,23.5,,2024
27073,MN,Lac qui Parle County,36.5,80.205241779,22.6,,2024
27075,MN,Lake County,35.3,80.748847446,21.0,,2024
27077,MN,Lake of the Woods County,37.8,78.879096962,22.2,,2024
27079,MN,Le Sueur County,35.9,79.544927353,20.9,,2024
27081,MN,Lincoln County,36.1,79.125200249,23.200000000000003,,2024
27083,MN,Lyon County,37.1,79.358908192,23.7,,2024
27085,MN,McLeod County,38.4,79.522514001,23.5,,2024
27087,MN,Mahnomen County,44.4,68.669711323,31.5,,2024
27089,MN,Marshall County,38.1,80.964796692,22.7,,2024
27091,MN,Martin County,37.3,79.826883472,23.7,,2024
27093,MN,Meeker County,33.7,80.259071949,22.8,,2024
27095,MN,Mille Lacs County,39.4,74.569977836,24.099999999999998,,2024
27097,MN,Morrison County,37.4,78.6319149,24.099999999999998,,2024
27099,MN,Mower County,34.699999999999996,78.978506619,26.700000000000003,,2024
27101,MN,Murray County,35.4,81.952214369,23.1,,2024
27103,MN,Nicollet County,34.9,80.732875662,20.200000000000003,,2024
27105,MN,Nobles County,38.3,79.423552752,29.7,,2024
27107,MN,Norman County,37.6,77.946263486,23.200000000000003,,2024
27109,MN,Olmsted County,29.5,81.82017248,19.2,,2024
27111,MN,Otter Tail County,36.8,79.619716621,24.9,,2024
27113,MN,Pennington County,34.2,79.551362694,22.400000000000002,,2024
27115,MN,Pine County,41.6,77.417113562,23.5,,2024
27117,MN,Pipestone County,37.2,79.418191216,24.8,,2024
27119,MN,Polk County,39.900000000000006,77.350575103,23.599999999999998,,2024
27121,MN,Pope County,34.300000000000004,78.661449015,21.5,,2024
27123,MN,Ramsey County,31.900000000000002,78.375615217,19.8,,2024
27125,MN,Red Lake County,38.5,81.900442277,23.5,,2024
27127,MN,Redwood County,37.6,79.310889155,25.2,,2024
27129,MN,Renville County,38.2,78.096144609,23.7,,2024
27131,MN,Rice County,37.5,79.849435726,22.2,,2024
27133,MN,Rock County,35.3,77.297856891,21.6,,2024
27135,MN,Roseau County,35.8,77.090473275,22.7,,2024
27137,MN,St. Louis County,34.599999999999994,77.663776424,22.400000000000002,,2024
27139,MN,Scott County,33.300000000000004,81.572035255,18.099999999999998,,2024
27141,MN,Sherburne County,38.2,79.397216712,19.2,,2024
27143,MN,Sibley County,37.5,80.499198321,22.6,,2024
27145,MN,Stearns County,40.8,80.472157399,22.900000000000002,,2024
27147,MN,Steele County,40.5,80.522932328,22.900000000000002,,2024
27149,MN,Stevens County,34.1,81.249827652,23.200000000000003,,2024
27151,MN,Swift County,37.7,78.597025972,25.3,,2024
27153,MN,Todd County,39.7,80.772460699,25.900000000000002,,2024
27155,MN,Traverse County,38.1,76.347800557,23.9,,2024
27157,MN,Wabasha County,36.7,81.393335888,22.0,,2024
27159,MN,Wadena County,40.699999999999996,77.100776508,25.7,,2024
27161,MN,Waseca County,36.3,79.491376276,22.2,,2024
27163,MN,Washington County,30.9,81.506335348,17.2,,2024
27165,MN,Watonwan County,36.5,79.196008912,26.200000000000003,,2024
27167,MN,Wilkin County,39.0,76.770744132,22.7,,2024
27169,MN,Winona County,38.6,80.631330439,22.3,,2024
27171,MN,Wright County,34.0,80.102553826,18.5,,2024
27173,MN,Yellow Medicine County,38.0,80.682904825,23.799999999999997,,2024
28001,MS,Adams County,44.3,72.052157159,36.7,,2024
28003,MS,Alcorn County,38.7,72.370235611,30.4,,2024
28005,MS,Amite County,41.9,73.07973863,35.9,,2024
28007,MS,Attala County,43.2,71.781375957,33.6,,2024
28009,MS,Benton County,43.1,71.560800234,32.7,,2024
28011,MS,Bolivar County,44.800000000000004,68.110798769,37.4,,2024
28013,MS,Calhoun County,41.699999999999996,71.219055019,33.7,,2024
28015,MS,Carroll County,40.400000000000006,73.709078478,31.900000000000002,,2024
28017,MS,Chickasaw County,44.800000000000004,71.961063869,36.3,,2024
28019,MS,Choctaw County,38.4,74.041740138,31.5,,2024
28021,MS,Claiborne County,51.2,69.556670121,40.6,,2024
28023,MS,Clarke County,45.1,71.887710559,32.7,,2024
28025,MS,Clay County,44.800000000000004,73.932644376,35.099999999999994,,2024
28027,MS,Coahoma County,51.0,66.207585514,39.1,,2024
28029,MS,Copiah County,43.7,72.223686462,33.0,,2024
28031,MS,Covington County,42.1,69.507208978,31.900000000000002,,2024
28033,MS,DeSoto County,40.6,74.760798277,25.0,,2024
28035,MS,Forrest County,40.0,71.964781968,29.599999999999998,,2024
28037,MS,Franklin County,42.9,73.219296336,34.0,,2024
28039,MS,George County,39.300000000000004,70.903803941,31.4,,2024
28041,MS,Greene County,38.800000000000004,76.128905319,29.099999999999998,,2024
28043,MS,Grenada County,42.8,69.464610918,32.1,,2024
28045,MS,Hancock County,37.2,75.490633305,26.3,,2024
28047,MS,Harrison County,35.8,73.084446744,28.999999999999996,,2024
28049,MS,Hinds County,43.7,71.854073969,32.2,,2024
28051,MS,Holmes County,50.6,67.225540478,41.4,,2024
28053,MS,Humphreys County,50.6,67.241797828,42.3,,2024
28055,MS,Issaquena County,45.4,71.854073969,39.7,,2024
28057,MS,Itawamba County,35.9,72.921795993,28.1,,2024
28059,MS,Jackson County,35.4,73.79163416,27.0,,2024
28061,MS,Jasper County,43.5,70.949013735,33.2,,2024
28063,MS,Jefferson County,47.199999999999996,72.206960666,37.9,,2024
28065,MS,Jefferson Davis County,44.1,70.021181822,35.699999999999996,,2024
28067,MS,Jones County,39.6,72.259152328,30.4,,2024
28069,MS,Kemper County,43.1,76.534573692,33.4,,2024
28071,MS,Lafayette County,35.9,76.424375028,26.0,,2024
28073,MS,Lamar County,38.6,78.141151913,26.0,,2024
28075,MS,Lauderdale County,43.3,71.62580101,33.0,,2024
28077,MS,Lawrence County,43.1,71.391817983,33.900000000000006,,2024
28079,MS,Leake County,44.2,72.51198201,33.0,,2024
28081,MS,Lee County,35.8,72.393681501,26.700000000000003,,2024
28083,MS,Leflore County,49.7,67.076910775,40.699999999999996,,2024
28085,MS,Lincoln County,41.8,71.465327768,31.1,,2024
28087,MS,Lowndes County,41.199999999999996,72.256584529,30.5,,2024
28089,MS,Madison County,35.8,75.470669718,21.2,,2024
28091,MS,Marion County,42.8,70.275907561,34.300000000000004,,2024
28093,MS,Marshall County,44.3,70.534023415,33.7,,2024
28095,MS,Monroe County,39.1,71.880794521,32.300000000000004,,2024
28097,MS,Montgomery County,45.2,69.841156106,35.6,,2024
28099,MS,Neshoba County,43.6,66.934965097,36.3,,2024
28101,MS,Newton County,42.699999999999996,70.536675423,32.7,,2024
28103,MS,Noxubee County,47.8,71.064762436,38.5,,2024
28105,MS,Oktibbeha County,44.9,75.523451622,28.499999999999996,,2024
28107,MS,Panola County,41.9,71.67801279,34.9,,2024
28109,MS,Pearl River County,39.1,71.262950725,27.800000000000004,,2024
28111,MS,Perry County,41.099999999999994,71.005080622,32.9,,2024
28113,MS,Pike County,45.1,70.331209407,36.3,,2024
28115,MS,Pontotoc County,37.4,73.390264486,29.799999999999997,,2024
28117,MS,Prentiss County,40.400000000000006,72.525260834,30.3,,2024
28119,MS,Quitman County,48.3,66.991579534,42.199999999999996,,2024
28121,MS,Rankin County,36.199999999999996,77.383438982,26.200000000000003,,2024
28123,MS,Scott County,42.9,71.868069189,36.9,,2024
28125,MS,Sharkey County,47.8,68.499224047,38.3,,2024
28127,MS,Simpson County,44.4,71.708591538,30.7,,2024
28129,MS,Smith County,41.6,73.731000106,31.5,,2024
28131,MS,Stone County,41.199999999999996,71.493511485,30.5,,2024
28133,MS,Sunflower County,50.9,67.717796946,37.8,,2024
28135,MS,Tallahatchie County,46.9,71.361756247,37.0,,2024
28137,MS,Tate County,40.1,72.172279778,29.799999999999997,,2024
28139,MS,Tippah County,40.0,71.933411033,33.0,,2024
28141,MS,Tishomingo County,38.5,70.815227094,32.5,,2024
28143,MS,Tunica County,48.6,65.444828996,39.7,,2024
28145,MS,Union County,41.0,73.839136247,31.1,,2024
28147,MS,Walthall County,43.0,71.909668408,32.6,,2024
28149,MS,Warren County,41.9,71.893596702,29.599999999999998,,2024
28151,MS,Washington County,44.2,67.441936972,36.8,,2024
28153,MS,Wayne County,42.1,72.795817678,32.6,,2024
28155,MS,Webster County,37.8,70.435562897,29.7,,2024
28157,MS,Wilkinson County,45.800000000000004,70.016844674,39.6,,2024
28159,MS,Winston County,42.0,72.461755777,33.7,,2024
28161,MS,Yalobusha County,43.4,69.853021468,33.0,,2024
28163,MS,Yazoo County,45.9,71.763302451,38.5,,2024
29001,MO,Adair County,37.4,75.816991018,27.400000000000002,,2024
29003,MO,Andrew County,38.0,78.637928645,23.5,,2024
29005,MO,Atchison County,38.800000000000004,74.49078735,28.000000000000004,,2024
29007,MO,Audrain County,42.4,74.903542596,31.3,,2024
29009,MO,Barry County,40.400000000000006,75.528180891,31.0,,2024
29011,MO,Barton County,43.0,76.177380203,31.2,,2024
29013,MO,Bates County,40.8,75.145391748,29.7,,2024
29015,MO,Benton County,43.1,74.331121145,29.599999999999998,,2024
29017,MO,Bollinger County,42.0,75.193493043,29.9,,2024
29019,MO,Boone County,33.1,78.691390352,23.1,,2024
29021,MO,Buchanan County,38.5,74.642769203,28.9,,2024
29023,MO,Butler County,42.699999999999996,71.416296685,33.2,,2024
29025,MO,Caldwell County,40.0,74.392685347,30.0,,2024
29027,MO,Callaway County,37.0,76.383373346,26.5,,2024
29029,MO,Camden County,37.1,77.922237937,26.700000000000003,,2024
29031,MO,Cape Girardeau County,38.0,75.721465316,23.5,,2024
29033,MO,Carroll County,40.8,76.376994958,27.1,,2024
29035,MO,Carter County,39.900000000000006,71.78691236,29.4,,2024
29037,MO,Cass County,38.1,77.641648398,22.5,,2024
29039,MO,Cedar County,40.699999999999996,74.524663821,30.4,,2024
29041,MO,Chariton County,39.1,76.83255244,25.5,,2024
29043,MO,Christian County,34.8,77.760450653,23.7,,2024
29045,MO,Clark County,38.4,77.662566328,32.1,,2024
29047,MO,Clay County,40.2,78.501923543,23.7,,2024
29049,MO,Clinton County,36.6,76.381134968,24.5,,2024
29051,MO,Cole County,36.5,77.491906289,25.4,,2024
29053,MO,Cooper County,40.0,77.765124561,26.700000000000003,,2024
29055,MO,Crawford County,37.7,71.851024919,30.099999999999998,,2024
29057,MO,Dade County,40.6,72.947444867,31.3,,2024
29059,MO,Dallas County,41.8,72.304532224,31.6,,2024
29061,MO,Daviess County,37.2,77.075490162,27.400000000000002,,2024
29063,MO,DeKalb County,38.4,77.300578942,27.500000000000004,,2024
29065,MO,Dent County,39.900000000000006,71.837151355,32.4,,2024
29067,MO,Douglas County,42.199999999999996,74.505710228,31.1,,2024
29069,MO,Dunklin County,45.300000000000004,69.767872642,37.5,,2024
29071,MO,Franklin County,37.7,75.480447761,25.4,,2024
29073,MO,Gasconade County,36.3,73.479414229,25.8,,2024
29075,MO,Gentry County,36.0,74.569174253,28.599999999999998,,2024
29077,MO,Greene County,33.900000000000006,75.634289355,23.400000000000002,,2024
29079,MO,Grundy County,37.1,75.738247172,28.1,,2024
29081,MO,Harrison County,43.7,77.836515149,28.199999999999996,,2024
29083,MO,Henry County,38.1,74.70102606,28.299999999999997,,2024
29085,MO,Hickory County,37.6,74.973162506,31.6,,2024
29087,MO,Holt County,40.1,79.464319586,27.0,,2024
29089,MO,Howard County,38.9,76.440451177,24.5,,2024
29091,MO,Howell County,42.3,73.104824801,31.1,,2024
29093,MO,Iron County,39.800000000000004,71.133248063,30.599999999999998,,2024
29095,MO,Jackson County,38.6,75.532675464,24.2,,2024
29097,MO,Jasper County,40.1,74.565081151,29.7,,2024
29099,MO,Jefferson County,37.3,75.250384926,24.6,,2024
29101,MO,Johnson County,35.6,76.355824997,25.7,,2024
29103,MO,Knox County,41.4,75.673340954,31.5,,2024
29105,MO,Laclede County,38.6,72.814478394,29.4,,2024
29107,MO,Lafayette County,40.300000000000004,75.267575225,26.0,,2024
29109,MO,Lawrence County,40.400000000000006,74.289528833,30.7,,2024
29111,MO,Lewis County,45.1,75.586297426,31.5,,2024
